Family_History,Social_Support,Counseling_Service_Use,Extracurricular_Involvement,Semester_Credit_Load,Sleep_Quality,Physical_Activity,Stress_Level,Financial_Stress,Substance_Use,Diet_Quality,Depression_Score,Anxiety_Score,Chronic_Illness,Burnout_Score,Burnout_Level
0,0.5,0,0.5,0.642857143,1,0.5,0.4,1,1,0.5,0.4,0,0,0.558038188,2
0,0.5,0,1,0.428571429,1,0.5,0.2,0,0,0.5,0.4,0.2,0,0.18713713,0
0,0.5,0.5,0.5,0.142857143,1,0,0.8,0,0,1,0.6,0.2,0,0.379543582,0
0,1,0,0,0.428571429,1,0.5,0,0.2,0.5,0,0.8,0.6,0,0.475594908,1
1,1,0,0.5,0.714285714,1,0.5,0.2,0.4,0,1,0.2,1,0,0.387562215,0
0,0,0,1,0.642857143,0.5,0.5,0.6,0.6,0,0,0.6,0.6,0,0.526066086,1
0,0.5,1,0,0.071428571,0.5,1,0.2,0.4,0.5,1,0.2,1,0,0.430995991,1
0,0.5,0,1,1,1,0,0.2,0.6,0,1,0,0.4,0,0.286672238,0
0,0.5,1,0.5,0,1,0.5,0.6,0.8,0,0,0.4,0,0,0.495672336,1
0,0,1,0.5,1,0.5,0.5,1,0,0.5,0.5,0.4,1,0,0.746104171,2
0,1,0,0.5,0.714285714,1,0.5,0.4,1,0,0,0,0.4,0,0.359085534,0
0,0.5,0,1,0.857142857,0,0,0.2,1,0,0.5,0.2,0,0,0.543310395,1
1,1,0,1,0.857142857,1,1,0.4,0.2,0,0,0.4,0.2,0,0.351127427,0
0,1,0,0.5,0.214285714,1,0,0.2,0,0,0,1,0.4,1,0.426207393,0
1,1,0.5,0.5,0.642857143,1,0,0.2,0.2,0,1,0.8,0,0,0.380122078,0
1,0,0.5,0,0.714285714,1,0,0.8,0.6,0.5,0.5,0.4,0.4,0,0.823503941,2
1,0.5,0.5,0.5,0.071428571,0.5,0,0,1,0,0.5,0,0.6,0,0.525739009,1
0,0.5,0,0,0,0.5,0.5,0,0.4,0,0.5,0.4,0.4,0,0.338492464,0
1,1,0,0,0.214285714,1,0.5,0.6,0,1,1,0.2,1,0,0.503628114,1
0,0.5,1,0.5,0.642857143,0,0.5,0.4,0,0,0,0.4,0.6,0,0.561061034,2
0,0.5,0,0.5,0.357142857,1,0,1,1,1,0.5,0.4,0.2,0,0.586510213,2
0,0.5,0,0,0.714285714,1,0.5,0.2,0,0,0.5,1,1,0,0.469236106,1
0,0.5,0.5,0,0.214285714,1,1,0.2,0.4,0,1,1,0.4,0,0.300437422,0
1,1,0.5,0,0.571428571,0,0.5,0.8,0.6,0,0.5,0.8,0.4,1,0.826801486,2
0,1,0,0,0.142857143,1,1,0.2,0.2,0.5,0.5,0.4,0.2,0,0.263225099,0
0,0.5,0.5,0,0.928571429,0.5,1,0,0,0,0.5,0.8,0.4,0,0.505831521,1
1,0,0,0,0.285714286,0.5,0.5,0.8,0.4,0,0.5,0.6,0.2,0,0.593736178,2
0,0,0,0,0.714285714,1,0,0.4,0,1,1,0.6,0,0,0.534687659,1
0,1,0,0,0,1,0,0.6,0.2,0,1,0.4,0.8,0,0.311832751,0
0,1,0.5,0,0.928571429,1,0.5,0,1,0,0,0.4,0.2,0,0.424548726,0
0,0,0,0.5,0.071428571,1,0,0.2,0.4,0,1,0,0.8,0,0.293142783,0
0,0.5,0.5,0.5,0.357142857,1,0.5,1,0.8,0,0.5,1,1,0,0.621969588,2
0,1,0.5,0.5,0.071428571,1,1,0,0,0,0.5,0.2,1,0,0.235195385,0
0,1,0,0.5,0.285714286,0.5,0,0.2,1,0,0.5,0,1,0,0.403663499,0
0,0.5,0,1,0.785714286,0,0.5,0.2,0.2,1,1,0.6,0.2,0,0.422240561,0
0,0.5,0,0,0.571428571,1,0,1,0.4,0,0.5,0.8,0,0,0.479060066,1
1,1,0,0.5,0.714285714,0.5,0.5,0,0.8,0,0,0.4,0.8,0,0.583737621,2
0,1,0.5,0,0.285714286,1,0,0,0.6,0,0,0,0.4,0,0.440230979,1
1,0.5,0.5,0,0.071428571,0.5,0.5,0.6,0.6,0,1,0.2,0.8,0,0.571904638,2
0,0,0,0.5,0.285714286,0,1,0.2,0.2,0,0.5,0.6,0.4,0,0.445274489,1
0,0.5,0,0,0.642857143,0.5,0.5,1,0,0,0.5,0.6,0.2,0,0.494851733,1
1,0.5,0,0,0.857142857,1,0,0.2,0.2,0,0,0.2,1,0,0.634786131,2
0,1,0,0.5,0.714285714,0.5,0.5,0.6,0.2,0,0.5,0.8,1,0,0.54044003,1
0,1,0,0.5,0.785714286,1,0.5,0.6,1,0,0.5,0.4,0.2,0,0.360928108,0
1,0.5,0,0.5,0.571428571,0.5,0.5,0.4,0.8,0,0,0.6,0,0,0.644143337,2
0,1,0.5,0.5,0.071428571,1,0,1,0.4,0,0.5,0,0.6,0,0.356459603,0
0,1,0.5,0.5,0.642857143,0.5,1,1,1,0,0.5,0,1,0,0.47706501,1
0,0.5,0.5,0.5,0.214285714,0,1,0.6,0.6,0,0,0.4,1,0,0.59352317,2
0,0.5,0,0.5,0.357142857,1,0.5,0.4,0.2,0,0,0.4,1,0,0.462043896,1
0,1,0.5,0.5,0.428571429,0,1,0,1,0,1,0,0.8,0,0.378896411,0
1,0.5,0,1,0,1,0,0.2,0.8,0,0.5,0,0.6,0,0.355268855,0
0,0,1,0.5,0.714285714,1,1,0,0.6,1,0.5,1,0.6,0,0.643070151,2
0,1,0,0.5,0.714285714,0,0,0.4,0.6,0.5,0,0.2,1,0,0.627385569,2
0,0.5,0.5,0.5,0.857142857,0.5,1,0.4,0.2,0,0.5,0,0,0,0.339508616,0
0,0.5,0,1,0.285714286,1,0.5,1,0.6,0,1,1,0.4,0,0.364374642,0
1,0.5,0,0.5,0.714285714,1,1,0,0.2,0,0.5,0.6,0.6,0,0.418735829,0
0,0,0,1,0.428571429,1,0.5,1,1,0,0.5,0.2,0,0,0.371432995,0
0,0.5,0,1,0.142857143,1,0.5,1,0.8,0,0.5,0.4,0.6,0,0.403351553,0
0,1,0,0.5,0.571428571,1,1,0.6,0.2,0,1,0.6,0.4,0,0.166802464,0
0,1,0.5,1,0.214285714,0.5,1,0.2,0,0,0,0,0.4,0,0.201856775,0
0,1,0,0,0,1,0.5,0.2,0,0.5,0.5,0.4,0,0,0.236758605,0
0,1,0,0.5,0.857142857,0,0.5,0.8,0.8,0,1,1,0.8,0,0.57944604,2
0,1,0,0.5,0.357142857,1,0.5,0.6,1,0,1,0.6,0.6,0,0.353987317,0
0,1,0,0,0.857142857,0.5,1,0.2,1,0,0.5,0.2,0.8,0,0.421524716,0
1,0.5,0,0.5,0.928571429,0.5,0.5,0,0.8,0,1,0.4,0.4,0,0.502238326,1
0,1,0,0,0.928571429,1,0.5,0.2,0.6,0.5,1,0.4,0.4,0,0.412326975,0
0,0.5,0,0.5,0.714285714,1,0.5,0.2,0.2,0,0.5,0.4,0.2,0,0.314207262,0
1,1,0,0.5,0.642857143,1,0,0,0.8,0,0.5,0.6,1,0,0.521340342,1
0,0.5,0.5,0.5,0.357142857,1,0,0.6,0.4,0,0.5,0,0.6,0,0.487554765,1
0,0.5,0,0,0.857142857,0.5,0.5,0.4,0.8,0,1,0.6,0.2,0,0.436378218,1
0,0.5,0,0.5,0.285714286,1,1,1,0,0,0,0.2,0,0,0.256961742,0
0,0.5,0.5,0,0.785714286,0,1,0.4,1,0.5,0.5,0.2,0.6,0,0.64015439,2
0,0.5,0,0.5,0.285714286,1,0,0.2,1,0,0.5,0.8,0.8,0,0.549884534,2
0,0,0.5,0.5,0.714285714,1,0,0,0,0,1,0,0.4,0,0.375715263,0
1,0,0.5,0.5,0.642857143,0.5,0.5,0.4,1,0,1,0.4,0,0,0.578733687,2
0,1,0.5,1,0,0,0.5,1,0.6,0,1,0.8,0.4,0,0.436804233,1
0,0.5,0.5,0.5,0.428571429,1,1,0.4,0.8,0,0.5,0.2,0.2,0,0.298175816,0
0,1,1,1,0.571428571,1,0.5,0.4,0.6,0,0.5,1,0,0,0.419849754,0
0,0,0,0.5,0,0,0.5,0.6,0.2,0.5,0.5,0,1,0,0.532744982,1
0,1,0.5,0.5,0.071428571,1,0.5,1,0,0,0,0.6,0.2,0,0.310489522,0
1,0,0,0,0.714285714,1,0,0,0.2,0,0.5,0.4,0.8,0,0.63848292,2
0,1,0.5,0.5,1,0.5,1,0.6,0.8,1,0,0,0.6,0,0.601325303,2
0,0.5,0,0.5,0.142857143,0.5,0,0.8,0.6,0,0,1,1,0,0.651420517,2
0,1,0.5,0,0.785714286,0.5,0.5,0.4,0.8,0,0,0,0.2,0,0.543700327,1
1,1,0,0.5,0.571428571,1,1,0.2,0.8,0,0.5,0.6,1,0,0.41354333,0
1,0.5,0,1,0.714285714,1,0,0.6,0.4,0,0.5,0.2,0.6,0,0.490102709,1
0,1,0,0.5,0.785714286,0.5,1,0.8,0.8,0,0.5,0.2,0,0,0.330870747,0
0,0.5,0,0.5,0,1,0,0.2,0.4,0,0.5,0,0.4,1,0.367563937,0
0,1,0,0.5,0.5,1,0.5,1,1,0.5,0.5,0.6,0.8,0,0.52586821,1
0,0.5,0.5,0.5,0.357142857,0,0.5,0.8,0.8,0.5,1,0.2,0.6,0,0.633425443,2
1,1,0.5,0.5,0.214285714,0.5,0,0.6,1,0,0.5,0.8,0.4,0,0.682880469,2
0,0,0,0.5,0.785714286,0.5,0.5,0.2,0.4,0,0.5,0.6,0.6,0,0.484416685,1
0,0.5,0.5,0.5,0,1,0,1,1,0,0,0.6,0.8,0,0.643930329,2
0,0.5,1,1,0.071428571,0.5,0.5,0.6,0.6,0,0.5,0.2,0.4,0,0.409078317,0
1,0,0,0,0.285714286,1,0,0.4,0.6,0,1,1,0.4,0,0.679158073,2
0,1,0,0.5,0,1,0.5,0.2,0.6,0,0,0.2,0.4,0,0.272511302,0
1,1,0.5,0,0.214285714,0,0,0.2,0.8,0,0,0.2,0,0,0.639281408,2
0,0,1,0.5,0.214285714,1,0.5,0,0.4,0,0.5,0,0.4,0,0.357130053,0
0,0.5,0.5,0,0.071428571,0.5,0,0.2,0.8,0.5,0.5,0.2,0.6,0,0.57219796,2
0,0.5,0,1,0.5,0,0,0.2,0.4,0,0.5,0.2,0.6,0,0.40096191,0
1,1,0,0,0.5,0.5,0,0,0.2,0,0.5,0.2,0.8,0,0.501856542,1
0,0.5,0.5,0.5,0.928571429,0.5,0.5,0.6,0.4,0,0.5,0.2,0.2,0,0.502466466,1
1,1,0,0.5,0.928571429,1,0.5,0.6,0.4,0.5,0,0.2,0.6,0,0.580677527,2
0,1,0,0,0.428571429,1,0,0,0.4,0,0,0,0.4,0,0.428801896,1
1,0.5,1,0.5,0.857142857,0.5,0.5,1,0.8,1,0.5,0.2,0,0,0.798956844,2
1,0.5,1,0,0.857142857,1,0.5,0.4,0.4,0,0.5,0.2,1,0,0.685172338,2
0,0.5,0.5,0,0.5,1,0.5,0.6,1,0,1,0.4,0.4,0,0.490099217,1
1,1,0.5,0,0.857142857,0.5,1,0.2,0.8,0,0.5,0.4,0.8,0,0.640171849,2
0,0.5,0.5,0.5,0.285714286,0.5,0,0.8,0,0,0.5,0,0.2,0,0.405724901,0
0,0.5,0.5,0.5,0,1,0.5,0.4,0.4,0,0,0.2,0.6,1,0.468279317,1
0,0.5,0,0.5,0.428571429,0.5,0.5,0,0.2,0,0.5,0,0.4,0,0.232137619,0
1,0.5,1,0.5,0.571428571,1,1,1,0.8,0,0,0,0.4,0,0.626821041,2
1,0.5,0,1,0.928571429,0.5,0,1,0.6,0,0,0.2,0.2,0,0.735421196,2
0,0,0.5,0,1,1,0,0,0.4,0,0.5,0.2,0.6,0,0.552861985,2
0,0.5,0,0.5,0.714285714,0.5,0,0.2,0.6,0,0.5,0.2,0.4,0,0.452630819,1
1,1,0,1,0.571428571,1,0.5,1,0.6,0.5,0.5,0,0.4,0,0.48743604,1
0,1,0,1,0.642857143,1,0.5,1,0.2,0,0.5,0,0.2,1,0.323185012,0
1,0.5,0,0,0.214285714,0.5,0,0.6,0,1,1,0.4,0.8,1,0.744722531,2
0,0,0,0,0.071428571,0.5,0,0.6,0,0,1,1,0.6,0,0.51719193,1
1,0.5,0,0.5,0.357142857,1,0.5,1,0.8,0,0.5,0.2,0.6,0,0.558033532,2
0,0,0,0,0.642857143,1,0.5,0.2,0.8,0,0.5,0,0.6,0,0.463507014,1
0,1,0.5,0,0,1,0.5,1,0.8,0,0,0.4,0.4,0,0.516229322,1
0,0,0,0,0.928571429,1,0.5,0,0.4,0,0.5,0,0,0,0.329773118,0
0,1,0.5,0,0.071428571,0.5,0.5,1,0.2,0,0.5,0.6,0,0,0.415066975,0
0,0,0,0,0.142857143,1,0,0.6,0.8,0,0.5,0,0,0,0.419736848,0
0,0.5,0,0.5,0.357142857,1,0.5,0.8,0,0,0.5,0,0.6,0,0.269746858,0
0,0.5,0,1,0.428571429,0,0,0.6,0.4,0,0.5,0.4,0.4,0,0.494921571,1
1,0.5,0,0.5,0.857142857,0.5,0.5,0.2,0.4,0,0.5,0,1,0,0.554122571,2
0,1,0.5,0.5,0.928571429,1,0,0,1,0,1,0,0.2,0,0.373184779,0
0,0.5,0.5,0.5,0.071428571,1,1,0.6,0,1,0,0.6,0.4,0,0.449353062,1
0,1,0,0,0,1,0.5,0.8,0.8,0.5,1,0.2,0.6,1,0.476451595,1
0,1,1,1,0.785714286,1,0,0.2,0.2,0,0.5,0.2,0.6,0,0.357017148,0
0,0.5,0.5,1,0.571428571,1,0,0.4,0.6,0.5,0,0,0.4,1,0.585283382,2
0,0.5,1,1,0.142857143,1,0.5,0,1,0,0,0.4,0.6,0,0.412534163,0
1,0.5,0,0.5,0.642857143,1,1,0.2,0.8,0,1,1,1,0,0.486190585,1
0,0.5,0,0.5,0.428571429,1,0.5,0.2,0.2,0,0,0.2,0.8,0,0.335883993,0
1,0,0.5,0,0.928571429,0.5,0,0.2,0.2,0,0,0.8,0.6,0,0.830653084,2
1,0.5,0.5,0.5,0.928571429,0,0,1,0.6,0,0.5,0.4,0.2,0,0.742729804,2
1,0.5,0,0.5,0.571428571,0.5,0.5,0,0.4,0,1,0.4,0.4,0,0.451275951,1
0,0.5,0,0,0.357142857,1,0,0.4,1,0,0.5,0.6,0,0,0.507753246,1
0,0.5,0.5,0.5,0.571428571,0.5,0.5,0.2,0.2,0,1,1,0.6,0,0.381962324,0
1,0.5,0,1,1,1,0,0.4,0.4,0,1,0.6,0.8,0,0.54377715,1
1,1,0.5,0,0.285714286,1,0.5,0,0.4,0,1,0.4,0.4,0,0.368546333,0
0,1,0,1,0.5,1,0,0.8,0.2,0,0,0.2,0.2,0,0.249167757,0
0,1,0,0.5,0.428571429,1,0.5,1,0,0,0,0,0,0,0.273153817,0
0,1,0,0,0.642857143,0,1,0.2,0,0,0.5,0.6,0.8,0,0.416331053,0
1,0.5,0,1,0.142857143,0.5,0.5,0.2,0.8,0,1,0.4,0.4,0,0.372267566,0
0,1,0.5,0,0.357142857,1,0,0.2,0.6,1,1,0.2,0.2,0,0.431913205,1
0,1,0,0.5,1,0,0,0.8,1,0,1,0.8,0.8,0,0.611053818,2
0,0,0.5,0.5,0.5,1,0.5,0.8,0.2,0,0.5,0,0.4,0,0.435712423,1
0,0.5,0,0.5,0.642857143,1,0,1,0,0,1,0.8,0.6,0,0.462594457,1
0,1,0,0.5,0.571428571,0.5,1,0.6,0.6,0,0.5,1,0.4,0,0.474448392,1
1,0,0.5,0.5,0.428571429,0,0,0.6,0.8,1,0.5,0,0.6,0,0.859227539,2
0,0.5,0,0.5,0.142857143,1,0,0.2,0.4,0,0.5,0,0.2,0,0.275960164,0
0,0.5,0.5,0.5,0.857142857,1,0.5,0.4,0.4,0.5,0.5,1,1,0,0.601762959,2
0,0.5,1,0.5,0.071428571,1,1,1,0.8,0,0,1,1,0,0.664553662,2
0,0.5,0,0.5,0.142857143,0.5,0.5,0,1,0,0.5,0.4,0,0,0.312633566,0
0,1,1,0.5,0.214285714,1,0.5,0,0.6,0,0.5,0.4,0.8,0,0.366459324,0
0,0.5,0,1,0.071428571,0.5,0.5,1,0.8,0,0.5,0,0.6,1,0.482335495,1
1,0.5,0,0,0.714285714,0.5,0.5,0.4,0,0,1,0.2,0.4,0,0.428562117,1
0,1,0,0.5,0.5,0.5,0.5,0.8,0,0,0.5,0.4,0.8,0,0.363164107,0
0,1,0.5,0,0,1,1,0.2,0.8,0,0.5,0.2,1,0,0.313560091,0
0,1,0,0.5,1,1,0,0.4,0.2,0,0,0.4,0.4,0,0.428216416,1
0,0.5,1,0.5,0.5,1,0,0.6,0.4,0,0.5,0.6,0.2,0,0.524760104,1
0,0.5,0.5,0,0.428571429,0.5,0.5,0.6,0.8,0,0.5,0.2,0.2,0,0.506450757,1
0,0.5,0,0.5,0.714285714,0.5,0,0.2,0.2,0,0,0.8,0.2,0,0.495814341,1
1,1,0,0.5,0.714285714,1,0.5,0,1,0,0.5,0,0,0,0.435569254,1
0,1,0,1,0.428571429,0.5,0,0.6,0.2,0,0,0.4,0.2,0,0.335313645,0
0,0.5,0.5,0.5,0.071428571,1,0.5,0.6,0,0,1,0.2,0,1,0.34401786,0
1,0.5,0.5,0,0.5,0.5,0,0,1,0,0.5,0.2,0.6,0,0.698879324,2
0,0.5,0,0,0.642857143,1,0,0.4,1,0,0.5,0.2,1,0,0.584828267,2
1,0,0.5,1,0.571428571,0.5,0.5,0.8,0.6,0,1,0.2,1,0,0.613246749,2
1,1,0,0,0,1,0,0.6,0.6,0,1,0.8,0.6,1,0.581982345,2
0,0.5,1,0.5,0.571428571,0.5,0.5,0.6,1,0,0.5,0.2,0,0,0.544250888,1
0,0.5,0.5,0,0.928571429,1,0.5,1,0.4,0,0.5,0.6,0.4,0,0.614214013,2
0,1,0,0.5,0.285714286,0.5,1,0,1,0,0.5,0.8,0.8,0,0.413351274,0
0,1,0,0.5,0.142857143,0.5,1,0.8,0.6,0,0.5,0.6,0.2,0,0.275666842,0
0,0,0.5,0,0.571428571,1,0.5,0,0.2,1,0.5,0.6,0.6,0,0.59962357,2
0,0.5,0,1,1,0,1,0.8,0.2,0,1,1,0.4,0,0.436649424,1
1,1,0,0.5,0.5,0.5,0.5,1,0.6,0,1,0,0.4,0,0.40035897,0
0,0,0,0.5,0.785714286,0.5,0,0.4,0.2,0,0.5,0.6,0.2,0,0.50177972,1
0,0.5,0,0,1,0,0,0.2,1,0,0,0.2,0.8,0,0.720340719,2
0,0.5,0.5,0.5,0.928571429,0.5,0,0.6,0.2,0,1,0.4,0.2,0,0.426487911,0
0,1,0,1,1,1,1,0.6,0.6,0,0.5,0.2,0,0,0.248312234,0
0,1,0,0.5,0.357142857,0.5,0.5,0.2,0.8,0,0.5,0.2,0,0,0.249523934,0
0,1,0.5,0.5,0.857142857,1,0.5,0.6,0.4,0.5,0.5,0.6,1,0,0.558277967,2
0,0.5,1,0.5,0.714285714,0.5,0.5,0.4,0.8,0,0.5,0,0,0,0.552506972,2
0,0.5,0,0.5,0,1,1,1,0.4,0,0.5,0,0.4,0,0.303057533,0
0,0.5,0.5,0,0.5,0.5,1,0.8,1,0,0.5,0.6,0.2,0,0.570371681,2
0,0.5,1,0,0.5,0.5,1,0.8,0.2,0,0,0.8,0.6,0,0.591987885,2
0,1,0,1,0.785714286,1,0,1,0,1,0,0.2,0.4,0,0.490063134,1
0,0.5,0.5,0,0,0.5,0,1,0.6,0,0.5,0.2,0,0,0.559184704,2
1,0.5,0.5,0,0.428571429,1,0.5,0,0.8,0,0,0,0,0,0.511380197,1
1,0.5,0,0.5,0.5,1,0,0,0.2,0,0.5,0.8,0.4,0,0.434571727,1
0,0.5,0.5,0,1,1,0.5,0.6,0.6,0,0,0.8,0.4,0,0.619242391,2
0,0,0.5,0.5,1,0,0.5,0,0.2,0.5,0.5,0,0.2,0,0.506354147,1
1,0.5,1,0,0.285714286,0.5,0,0.4,0.8,0,0.5,0.2,0,0,0.656018223,2
0,1,0,0.5,1,0,0.5,0,0.4,0,0,0.2,0.4,0,0.467782299,1
1,0.5,0.5,0.5,0.357142857,1,0.5,0.2,0.4,0,0.5,0.4,1,0,0.520911999,1
1,0.5,0,1,0.571428571,1,0.5,0.6,1,0,1,0,0.6,0,0.475475019,1
1,1,0.5,0.5,0.214285714,1,1,0,0.8,0,0,0.8,0.4,0,0.434021166,1
0,0,0.5,1,0.142857143,0.5,0.5,0.8,0.4,0,1,0.4,1,0,0.522456595,1
0,0.5,0,1,0.642857143,0.5,1,0,0,1,0,0.4,0.4,0,0.397892504,0
0,0,0,0.5,0.5,0.5,0.5,0.6,0.2,0,1,0.6,0.4,0,0.433748795,1
0,1,0,0.5,0.214285714,0.5,0,0.4,0.4,0,0.5,0.4,0.2,0,0.326135692,0
0,0.5,0,1,0.5,0.5,0.5,0.4,0.8,0,0.5,0.2,1,0,0.382140413,0
0,0.5,0.5,0.5,0.714285714,0.5,0,0,0.8,0,0.5,0,0.6,0,0.52192815,1
0,1,0,0.5,0.571428571,1,1,0.6,1,0,1,0.4,1,0,0.316412997,0
0,0.5,0,0,1,1,0.5,0.8,0.6,0,0,0.8,0,0,0.540029146,1
0,0.5,0,1,0.285714286,1,0.5,0,0,0,0.5,1,0.2,0,0.232925631,0
1,1,0,0,0.142857143,0,0,0.6,0.8,0,0.5,0.2,0.4,1,0.693023359,2
1,0.5,0.5,0,0,0.5,0,0.2,0.2,0,0.5,0.2,0,0,0.461027745,1
1,0.5,0,1,0.071428571,0.5,0,0.4,0.6,0,0.5,0.8,0.6,0,0.49883486,1
1,1,0,0,0.428571429,1,0,0.6,0,0,0.5,0.6,0,0,0.44541533,1
0,1,1,0.5,0.285714286,0.5,1,0,0.8,1,1,1,0.4,0,0.462042732,1
1,0.5,0.5,0,0.142857143,1,0,0.6,0.2,0,0.5,0,1,0,0.56973033,2
0,0.5,0,0,0.714285714,1,1,0.6,0,0,0.5,0.4,0.2,0,0.332841359,0
0,0.5,0,0.5,0.714285714,0.5,0.5,0.2,0.6,0,0,0,0,0,0.362181711,0
0,0.5,0,1,0.642857143,1,0,0.8,1,0,0,0,0,0,0.444294421,1
0,0.5,0.5,0.5,0.571428571,1,0.5,0.6,0.4,1,0,0.2,1,0,0.642790796,2
1,0.5,1,0.5,0.642857143,1,0,0.8,1,0,0.5,0,0.6,0,0.698840912,2
0,0.5,0,0.5,0.785714286,1,0.5,1,0.2,0,0.5,0.6,0,1,0.534199953,1
0,1,1,0.5,0.071428571,1,0,0.8,0.2,0,0.5,0,0,0,0.338819542,0
0,1,0,0,0.928571429,1,1,0.4,1,0,0.5,0.2,0.2,0,0.392625512,0
0,1,1,1,0.071428571,0.5,0.5,0.2,0.4,0,0.5,0.4,0.4,0,0.294527914,0
0,1,0,0.5,0.928571429,0.5,0.5,1,0,0,0.5,0.4,0,0,0.326310288,0
1,1,0,0.5,0.428571429,1,0.5,0.8,1,0,0,0.4,1,0,0.596720613,2
0,0.5,0,0.5,1,0.5,0,1,0.4,0,0,0,0.4,0,0.592427868,2
0,0.5,0.5,0.5,1,1,0,0.4,0,0,0,0.6,0,1,0.624179979,2
0,0.5,0,1,0.857142857,0.5,0,0.8,0,0,0.5,0.8,0.6,0,0.503695625,1
0,0,0,0.5,0,0.5,1,0,0,0,0.5,1,0,0,0.230313668,0
0,0.5,0,0,1,0.5,1,0.6,0,0,0.5,0.4,1,0,0.509906603,1
0,0.5,0.5,0.5,0.142857143,1,0,1,0,0,0.5,0.4,0.4,1,0.624646733,2
1,1,0,0,0.642857143,0,1,0,0.4,0,1,1,0.2,0,0.406961044,0
0,0.5,0,0.5,0.428571429,0.5,0,0.6,0.8,0,0.5,0,1,0,0.584474418,2
0,0.5,0.5,0,0.785714286,0,0.5,0.8,0.2,0,0,0.6,1,1,0.848567844,2
0,1,0,0.5,0.785714286,1,0,0.2,0.4,0.5,1,0,0.2,0,0.347370112,0
0,0,0,0.5,0.785714286,0.5,1,0.4,0.8,0,0,0,0,0,0.404559761,0
1,0.5,0,1,0.285714286,1,1,0.2,0,0,1,0,0,0,0.169372524,0
0,0,0.5,0.5,1,0.5,0.5,0.2,0.4,0,0.5,0.6,0.4,0,0.53109912,1
0,0,0.5,0.5,0.214285714,0.5,0.5,0.8,0.6,0,0.5,1,0.2,0,0.671375727,2
0,0.5,0,0,0.357142857,1,0.5,0.2,0.8,0,0,0.6,0.6,0,0.488133261,1
0,0.5,1,0.5,0.571428571,1,0.5,0.6,0,0,0.5,0.6,0.2,0,0.4004905,0
0,1,0,0.5,0.714285714,0.5,0.5,0.8,1,0,0.5,0.8,0,0,0.470450133,1
0,0.5,0,1,0.142857143,1,1,0.6,0,0,0,0.4,0,0,0.156284774,0
0,0.5,0,0,0.642857143,0.5,0.5,0.8,0,0,0.5,0.6,0.2,0,0.495528003,1
1,0.5,0.5,0.5,0.785714286,0.5,0.5,0.6,0.6,1,0.5,0.4,0.4,0,0.703650463,2
1,0.5,0.5,0,0.928571429,0.5,0.5,0,0.4,0,0.5,1,0.2,0,0.668372668,2
0,0.5,1,0.5,0.142857143,1,1,0.2,1,0,0,0.6,0,0,0.458023522,1
0,0.5,0,0.5,0.857142857,0.5,1,0.4,1,0,0.5,0.8,0,0,0.420709932,0
1,0.5,0,0.5,0.071428571,0.5,0.5,0.6,0.6,0,1,0.6,0,0,0.446639833,1
0,0,0,0,0.214285714,0.5,0.5,0,0.8,0,0.5,0.6,0.2,0,0.503122948,1
0,1,0,0,0.571428571,0.5,0,0.2,0,0.5,0.5,0.2,0.2,0,0.418757944,0
1,1,0.5,0.5,0.571428571,1,0.5,0.6,0.6,0,0.5,0,0,0,0.406829515,0
0,1,0,0.5,0.357142857,0.5,0.5,0.2,0.2,0,0.5,0.6,1,0,0.367977149,0
0,0.5,0.5,0.5,0.5,0.5,0.5,1,0.6,0,1,1,0.4,1,0.704110233,2
1,0.5,0.5,0.5,0.714285714,1,0.5,0,0.6,0,0.5,0.4,0.6,0,0.559465223,2
0,1,0.5,0.5,0.428571429,1,1,0,0.6,0,0,0.6,0.4,0,0.279232102,0
0,0.5,0,0,0.571428571,0.5,0.5,0,1,0,0.5,0.8,0.6,0,0.506453085,1
0,1,0,0.5,0.428571429,1,0,1,0.2,0,0.5,0.6,0.6,0,0.395322445,0
0,1,0,0.5,0.071428571,1,0.5,1,0,1,0.5,0.4,0.4,0,0.392253039,0
0,1,0,0.5,0.071428571,1,1,0.6,0.4,0,0.5,0.2,0,0,0.160031614,0
0,0,0,0.5,0.142857143,0.5,1,0.4,0.8,0.5,0.5,0.4,0,0,0.46419958,1
0,0.5,0,0,0.785714286,0.5,1,1,0.8,0,0.5,0.2,0.2,0,0.457439206,1
0,0.5,0,0.5,0.857142857,0.5,0,0,0.2,0,0.5,0.6,0.4,0,0.429142941,1
0,0.5,0.5,0.5,0.571428571,0.5,0.5,0.2,0.4,0.5,0.5,0,0.6,0,0.510184793,1
1,0,0,0.5,0.714285714,1,0,0.6,0.6,0,0,1,0.4,0,0.710526071,2
1,0,0,0,0.714285714,1,0.5,0.4,0.2,0,0.5,0.6,0.4,0,0.584030943,2
1,0.5,0.5,0.5,1,1,0,0.6,0.4,1,0.5,0,0.2,0,0.672675888,2
0,0.5,0.5,0,0.214285714,0.5,0.5,0.2,0.6,0,0.5,1,0.6,0,0.55977484,2
0,0.5,0,0,0.857142857,0.5,0.5,0.2,0.2,0,1,0,0.6,0,0.364718015,0
1,1,0,0.5,0.928571429,1,0,0.4,0.8,0,0,0.6,0.8,0,0.657169396,2
0,1,0.5,0,0.357142857,0.5,0.5,0.8,0.4,0,0.5,0.2,1,0,0.518296544,1
0,1,0.5,0,0.428571429,0,0.5,0.8,0.2,0,0,0,0.4,0,0.552779343,2
